,Date,Low,High,Close,Adjusted Close,Open
760,2007-06-29,42.63,43.75,42.86,10.715,43.37
759,2007-06-28,43.38,45.11,43.4,10.85,43.92
758,2007-06-27,41.45,44.1,43.92,10.98,41.45
757,2007-06-26,40.81,42.2,41.03,10.2575,42.2
756,2007-06-25,39.67,42.55,42.2,10.55,39.75
755,2007-06-22,40.3,42.57,40.55,10.1375,42.42
754,2007-06-21,41.71,44.8,41.91,10.4775,44.8
753,2007-06-20,44.66,45.5,44.88,11.22,45.46
752,2007-06-19,44.37,45.71,45.34,11.335,44.4
751,2007-06-18,44.7,46.15,44.85,11.2125,45.59
750,2007-06-15,45.341,47.14,45.59,11.3975,45.57
749,2007-06-14,45.05,45.7,45.47,11.3675,45.27
748,2007-06-13,44.92,45.95,45.47,11.3675,45.51
747,2007-06-12,45.19,46.4,45.35,11.3375,46.1
746,2007-06-11,45.7,46.81,46.63,11.6575,46.05
745,2007-06-08,44.99,46.33,46.25,11.5625,45.4
744,2007-06-07,44.69,46.73,45.01,11.2525,46.1501
743,2007-06-06,45.85,47.46,46.46,11.615,47.4
742,2007-06-05,44.7,47.75,47.46,11.865,46.55
741,2007-06-04,46.52,48.25,47.06,11.765,48.25
740,2007-06-01,47.1,48.06,47.88,11.97,47.25
739,2007-05-31,47.17,49.4,47.25,11.8125,49.4
738,2007-05-30,45.49,49.63,48.72,12.18,45.7
737,2007-05-29,45.4,46.86,45.9,11.475,45.84
736,2007-05-25,44.85,46.24,46.09,11.5225,44.85
735,2007-05-24,44.15,45.75,44.86,11.215,45.3
734,2007-05-23,46.0,47.27,46.24,11.56,46.9636
733,2007-05-22,46.95,48.42,47.13,11.7825,48.2
732,2007-05-21,47.08,49.96,47.76,11.94,47.95
731,2007-05-18,42.77,46.5,45.8,11.45,43.13
730,2007-05-17,42.35,44.75,42.98,10.745,43.64
729,2007-05-16,44.14,46.25,45.25,11.3125,44.4
728,2007-05-15,43.05,44.41,44.07,11.0175,43.26
727,2007-05-14,42.26,44.3,43.15,10.7875,42.42
726,2007-05-11,42.35,42.9,42.42,10.605,42.75
725,2007-05-10,42.48,43.31,42.59,10.6475,43.2
724,2007-05-09,42.81,43.63,43.45,10.8625,43.11
723,2007-05-08,42.06,43.5,43.36,10.84,43.0894
722,2007-05-07,42.1,43.32,42.43,10.6075,43.0894
721,2007-05-04,42.78,43.93,43.05,10.7625,43.03
720,2007-05-03,41.39,43.16,42.78,10.695,41.48
719,2007-05-02,40.6,41.61,41.29,10.3225,40.98
718,2007-05-01,40.61,41.81,41.12,10.28,41.8
717,2007-04-30,41.77,42.45,42.0,10.5,42.04
716,2007-04-27,41.92,43.22,42.1,10.525,42.54
715,2007-04-26,42.2,42.96,42.61,10.6525,42.7
714,2007-04-25,41.2,42.69,42.58,10.645,41.61
713,2007-04-24,40.77,41.46,41.07,10.2675,41.05
712,2007-04-23,40.8,41.7,41.29,10.3225,41.53
711,2007-04-20,41.22,41.98,41.75,10.4375,41.4
710,2007-04-19,41.28,42.24,41.4,10.35,42.23
709,2007-04-18,42.23,42.93,42.32,10.58,42.93
708,2007-04-17,42.61,43.75,42.93,10.7325,43.51
707,2007-04-16,42.6,43.3,43.24,10.81,42.67
706,2007-04-13,41.83,42.905,42.58,10.645,42.7
705,2007-04-12,42.15,44.33,42.72,10.68,43.81
704,2007-04-11,43.0,44.95,43.84,10.96,44.0701
703,2007-04-10,45.45,45.91,45.7,11.425,45.71
702,2007-04-09,45.35,46.08,45.87,11.4675,45.49
701,2007-04-05,44.81,45.38,44.99,11.2475,45.38
700,2007-04-04,45.0,45.41,45.23,11.3075,45.01
699,2007-04-03,43.83,45.08,44.87,11.2175,43.91
698,2007-04-02,42.5,44.0,43.49,10.8725,43.07
697,2007-03-30,42.55,43.46,42.82,10.705,42.89
696,2007-03-29,42.6,43.35,43.06,10.765,43.06
695,2007-03-28,42.24,43.46,42.95,10.7375,42.7
694,2007-03-27,42.75,43.3,42.79,10.6975,43.0
693,2007-03-26,42.54,43.25,43.02,10.755,43.02
692,2007-03-23,43.19,43.64,43.3,10.825,43.32
691,2007-03-22,43.02,43.75,43.45,10.8625,43.45
690,2007-03-21,42.92,44.05,43.47,10.8675,43.37
689,2007-03-20,42.44,43.28,43.12,10.78,42.68
688,2007-03-19,41.82,42.76,42.68,10.67,42.15
687,2007-03-16,41.36,41.89,41.63,10.4075,41.62
686,2007-03-15,41.28,42.27,41.74,10.435,41.99
685,2007-03-14,40.77,42.47,41.99,10.4975,42.31
684,2007-03-13,42.13,43.32,42.16,10.54,43.32
683,2007-03-12,42.63,43.62,43.32,10.83,42.89
682,2007-03-09,42.82,43.88,42.97,10.7425,43.61
681,2007-03-08,43.05,44.28,43.68,10.92,43.2
680,2007-03-07,42.56,43.41,42.73,10.6825,43.15
679,2007-03-06,42.23,43.36,43.15,10.7875,42.29
678,2007-03-05,41.28,42.89,41.57,10.3925,41.8
677,2007-03-02,42.41,44.6,42.64,10.66,43.95
676,2007-03-01,42.05,44.53,44.36,11.09,42.2505
675,2007-02-28,43.05,45.01,43.24,10.81,45.01
674,2007-02-27,44.12,46.39,45.0,11.25,45.86
673,2007-02-26,46.6,47.49,46.9,11.725,47.0
672,2007-02-23,46.89,47.53,47.44,11.86,47.15
671,2007-02-22,45.26,48.5,47.14,11.785,45.76
670,2007-02-21,47.82,49.5,48.0,12.0,49.49
669,2007-02-20,49.4,50.43,49.43,12.3575,50.0
668,2007-02-16,49.4,49.94,49.63,12.4075,49.61
667,2007-02-15,49.32,50.04,49.61,12.4025,50.0
666,2007-02-14,48.78,50.13,49.88,12.47,48.9
665,2007-02-13,47.5,48.93,48.49,12.1225,47.5
664,2007-02-12,46.54,47.63,47.39,11.8475,46.79
663,2007-02-09,46.8,47.97,47.01,11.7525,47.45
662,2007-02-08,46.75,47.99,47.7,11.925,47.69
661,2007-02-07,47.06,48.15,47.69,11.9225,47.2
660,2007-02-06,46.64,47.63,47.1,11.775,47.18
659,2007-02-05,46.02,47.34,47.13,11.7825,46.75
658,2007-02-02,45.41,46.96,46.75,11.6875,45.6
657,2007-02-01,44.2,45.58,45.41,11.3525,44.2
656,2007-01-31,42.45,44.05,43.83,10.9575,43.02
655,2007-01-30,42.8,43.49,42.95,10.7375,42.85
654,2007-01-29,41.88,43.15,42.49,10.6225,42.23
653,2007-01-26,41.98,42.74,42.23,10.5575,42.05
652,2007-01-25,41.52,42.43,41.88,10.47,42.43
651,2007-01-24,41.38,42.78,42.42,10.605,41.38
650,2007-01-23,41.0,41.4,41.28,10.32,41.17
649,2007-01-22,40.83,41.8799,41.2,10.3,41.7
648,2007-01-19,40.87,41.64,41.61,10.4025,41.45
647,2007-01-18,40.82,42.56,41.45,10.3625,42.55
646,2007-01-17,42.45,43.45,42.65,10.6625,43.05
645,2007-01-16,42.3,44.32,43.3,10.825,42.69
644,2007-01-12,41.7,43.04,42.42,10.605,42.1
643,2007-01-11,40.0,42.65,41.74,10.435,40.18
642,2007-01-10,39.58,40.25,40.23,10.0575,39.8
641,2007-01-09,39.43,40.43,39.96,9.99,39.99
640,2007-01-08,39.11,39.99,39.93,9.9825,39.6
639,2007-01-05,37.1,39.97,39.52,9.88,37.5
638,2007-01-04,35.55,37.88,37.88,9.47,36.01
637,2007-01-03,35.64,36.92,36.07,9.0175,36.57
636,2006-12-29,36.28,37.04,36.45,9.1125,36.7
635,2006-12-28,36.36,36.95,36.76,9.19,36.76
634,2006-12-27,36.49,37.07,36.96,9.24,36.49
633,2006-12-26,35.9,36.44,36.34,9.085,35.9
632,2006-12-22,35.96,36.98,36.05,9.0125,36.86
631,2006-12-21,36.55,37.41,36.86,9.215,37.29
630,2006-12-20,37.3,38.0,37.31,9.3275,37.36
629,2006-12-19,36.7,37.8,37.32,9.33,37.8
628,2006-12-18,38.05,40.32,38.05,9.5125,39.94
627,2006-12-15,39.6,40.17,39.94,9.985,40.0
626,2006-12-14,39.32,40.0,39.96,9.99,39.37
625,2006-12-13,38.89,40.59,39.17,9.7925,40.2
624,2006-12-12,38.75,40.89,40.05,10.0125,39.16
623,2006-12-11,38.16,38.74,38.55,9.6375,38.54
622,2006-12-08,37.66,38.62,38.53,9.6325,37.8
621,2006-12-07,37.84,38.28,38.02,9.505,38.27
620,2006-12-06,37.63,38.46,38.27,9.5675,38.18
619,2006-12-05,38.08,38.99,38.23,9.5575,38.59
618,2006-12-04,37.9,38.78,38.52,9.63,37.92
617,2006-12-01,38.05,38.93,38.35,9.5875,38.78
616,2006-11-30,38.92,39.55,39.0,9.75,39.35
615,2006-11-29,38.61,39.42,39.15,9.7875,39.36
614,2006-11-28,38.96,40.15,39.35,9.8375,40.15
613,2006-11-27,40.11,41.36,40.15,10.0375,41.35
612,2006-11-24,40.99,41.37,41.16,10.29,41.22
611,2006-11-22,41.12,42.0,41.42,10.355,41.95
610,2006-11-21,41.42,41.94,41.7,10.425,41.5
609,2006-11-20,41.0,41.86,41.53,10.3825,41.0
608,2006-11-17,41.4601,42.279,41.72,10.43,41.96
607,2006-11-16,40.66,43.07,41.97,10.4925,41.0
606,2006-11-15,42.05,44.0,42.39,10.5975,43.6
605,2006-11-14,42.89,44.02,43.5,10.875,43.9
604,2006-11-13,42.32,44.58,44.0,11.0,42.32
603,2006-11-10,41.38,42.57,42.2,10.55,41.88
602,2006-11-09,41.39,42.77,41.58,10.395,42.5
601,2006-11-08,40.1,42.92,42.1,10.525,42.27
600,2006-11-07,41.95,43.65,42.93,10.7325,42.01
599,2006-11-06,39.73,42.08,42.01,10.5025,40.0
598,2006-11-03,39.05,40.83,40.48,10.12,39.1
597,2006-11-02,37.75,39.16,39.0,9.75,37.75
596,2006-11-01,37.66,39.39,38.0,9.5,39.14
595,2006-10-31,38.82,40.3,39.02,9.755,39.99
594,2006-10-30,38.97,40.07,39.78,9.945,40.01
593,2006-10-27,39.68,40.9,40.11,10.0275,40.73
592,2006-10-26,40.26,41.4,40.73,10.1825,41.4
591,2006-10-25,40.53,42.22,41.33,10.3325,40.75
590,2006-10-24,40.1,40.691,40.5,10.125,40.24
589,2006-10-23,39.51,40.92,40.44,10.11,40.0
588,2006-10-20,39.73,40.28,39.87,9.9675,40.28
587,2006-10-19,39.82,40.55,40.13,10.0325,40.27
586,2006-10-18,39.86,41.25,40.4,10.1,40.95
585,2006-10-17,39.74,41.27,40.25,10.0625,41.08
584,2006-10-16,40.66,41.71,41.33,10.3325,40.66
583,2006-10-13,40.3,41.99,40.98,10.245,40.49
582,2006-10-12,39.58,40.49,40.29,10.0725,40.12
581,2006-10-11,39.62,40.52,39.87,9.9675,39.75
580,2006-10-10,39.67,40.28,40.0,10.0,40.27
579,2006-10-09,39.52,41.45,40.3,10.075,40.4
578,2006-10-06,38.71,40.5,40.36,10.09,39.35
577,2006-10-05,37.12,39.1,37.97,9.4925,37.32
576,2006-10-04,36.13,37.26,37.13,9.2825,36.13
575,2006-10-03,35.0984,36.74,36.49,9.1225,35.26
574,2006-10-02,35.18,36.4,35.26,8.815,35.87
573,2006-09-29,35.6,37.06,35.88,8.97,36.949
572,2006-09-28,37.5,38.61,37.66,9.415,37.51
571,2006-09-27,37.03,38.51,37.51,9.3775,38.2
570,2006-09-26,37.68,38.7,38.39,9.5975,37.75
569,2006-09-25,35.4575,37.78,37.5,9.375,35.5
568,2006-09-22,35.82,36.83,36.17,9.0425,36.75
567,2006-09-21,34.96,36.86,36.79,9.1975,35.5
566,2006-09-20,34.5,35.63,35.53,8.8825,34.6
565,2006-09-19,33.2,34.75,34.06,8.515,34.44
564,2006-09-18,34.32,35.6,34.5,8.625,35.2
563,2006-09-15,34.71,35.4802,35.0,8.75,34.94
562,2006-09-14,34.72,35.3,34.94,8.735,35.02
561,2006-09-13,34.78,35.74,35.22,8.805,35.2
560,2006-09-12,33.42,35.52,35.12,8.78,33.5
559,2006-09-11,32.69,33.3,33.3,8.325,33.1
558,2006-09-08,33.06,33.7,33.33,8.3325,33.4
557,2006-09-07,32.61,33.69,33.37,8.3425,33.01
556,2006-09-06,32.41,34.65,33.26,8.315,34.39
555,2006-09-05,33.78,34.93,34.79,8.6975,33.96
554,2006-09-01,34.26,34.98,34.4,8.6,34.73
553,2006-08-31,34.35,35.1,34.48,8.62,34.64
552,2006-08-30,34.07,34.96,34.74,8.685,34.64
551,2006-08-29,33.68,34.64,34.63,8.6575,33.93
550,2006-08-28,33.2,34.1,33.92,8.48,33.2
549,2006-08-25,33.08,33.89,33.56,8.39,33.5
548,2006-08-24,32.92,33.99,33.74,8.435,33.72
547,2006-08-23,33.45,34.95,33.74,8.435,33.65
